threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.77768365711263	0.7245651081770593	0.8244068627143835	0.6918779199511936	FALSE
0.05	0.5099161068306822	0.45629619624504164	0.5667604882298166	0.4114349042252139	FALSE
0.1	0.32463366535570504	0.2741678273925868	0.375174529940153	0.2745401121106424	TRUE
0.2	0.19848400904657862	0.15925051417146296	0.24278791708669326	0.14152134992316331	FALSE
0.5	0.029687676359176525	0.01753593030015413	0.047527375495505855	0.014854097599835758	FALSE
0.8	0.0027290477100243393	0.0017641622944260982	0.007721256716191096	1.345699971015693e-4	FALSE
0.9	0.002570719454780805	2.777451089086358e-4	0.011180483121556655	2.4566433162719453e-6	FALSE
0.95	0.002778396992247592	2.6491328903631385e-4	0.011236337834077525	0	FALSE
0.99	0.0026233244214106917	2.1452936617243358e-4	0.010968830993979162	0	FALSE
