threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.6252420242662716	0.5660898039495258	0.6835089723340655	0.6918779199511936	FALSE
0.05	0.344299132646258	0.2929261071810732	0.3984024756352697	0.4114349042252139	FALSE
0.1	0.23114800259504142	0.18913255085030808	0.2771970964600221	0.2745401121106424	TRUE
0.2	0.13695671268558207	0.10575280077573762	0.17198394106061127	0.14152134992316331	TRUE
0.5	0.011171999223673203	0.00473750367587108	0.0235639903713719	0.014854097599835758	TRUE
0.8	0.0031879296015167435	2.9229992271525407e-4	0.012694125401066148	1.345699971015693e-4	FALSE
0.9	0.0029071311503191645	2.812913769960884e-4	0.011621994773734752	2.4566433162719453e-6	FALSE
0.95	0.002817034612430782	2.268004273176748e-4	0.011372072611336576	0	FALSE
0.99	0.00261721381563878	2.068762154258623e-4	0.010246853682412698	0	FALSE
