threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.7008006381680701	0.6423019974102999	0.7551534597007178	0.6918779199511936	TRUE
0.05	0.42492398672514164	0.36646991766515624	0.48022401225387323	0.4114349042252139	TRUE
0.1	0.29100758248447456	0.24329779380497393	0.3437221543438587	0.2745401121106424	TRUE
0.2	0.17876654311136442	0.14101436742960308	0.22071874693393984	0.14152134992316331	TRUE
0.5	0.037207840910290335	0.02375967843633565	0.05392253348148376	0.014854097599835758	FALSE
0.8	0.004202499901251317	0.0011357280664265614	0.012811123693733934	1.345699971015693e-4	FALSE
0.9	0.003001612385241659	2.1661731324112548e-4	0.011895623895349011	2.4566433162719453e-6	FALSE
0.95	0.002695972207171203	2.7625359604574673e-4	0.010955749384003795	0	FALSE
0.99	0.0026056613409267157	2.2028070393517783e-4	0.009763031463768824	0	FALSE
