threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.6739521829781452	0.6144254594080903	0.730519636604972	0.6918779199511936	TRUE
0.05	0.4086716189662769	0.3583282348277991	0.45989610602930986	0.4114349042252139	TRUE
0.1	0.2513871239069469	0.20948460695978718	0.296083939717194	0.2745401121106424	TRUE
0.2	0.12948424446380752	0.09889959758741888	0.16381144861760982	0.14152134992316331	TRUE
0.5	0.02434305878201897	0.013830204995155006	0.04144964348176806	0.014854097599835758	TRUE
0.8	0.0031718738611791575	8.344005490393705e-4	0.01071772204693661	1.345699971015693e-4	FALSE
0.9	0.00263910427504367	3.3315006290576577e-4	0.01088179150304802	2.4566433162719453e-6	FALSE
0.95	0.0027345368880047497	2.3517470107031532e-4	0.011158821452842865	0	FALSE
0.99	0.0025269259048369998	2.298648154928682e-4	0.010258833590991646	0	FALSE
