threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.5736249921205252	0.5170082675063205	0.630305027427147	0.6918779199511936	FALSE
0.05	0.3471691072043305	0.2954887356752539	0.4024799967706808	0.4114349042252139	FALSE
0.1	0.2653375587426826	0.2215234722874142	0.3130370919265242	0.2745401121106424	TRUE
0.2	0.16679117606025973	0.13357209882491633	0.2052702918217425	0.14152134992316331	TRUE
0.5	0.04904718965386709	0.03325557598370142	0.07140953322989695	0.014854097599835758	FALSE
0.8	0.011109642769919681	0.005073894459383613	0.022686345426528493	1.345699971015693e-4	FALSE
0.9	0.0040782642482844935	0.0012189440873860838	0.011933402967208224	2.4566433162719453e-6	FALSE
0.95	0.0034930639358321312	6.460719120144977e-4	0.01146283490105725	0	FALSE
0.99	0.0025335787068168757	2.2308254190579854e-4	0.010027848927193385	0	FALSE
