threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.7187993776910861	0.6588955744811406	0.774300858959489	0.6918779199511936	TRUE
0.05	0.41687596659826887	0.3625346607763452	0.47414570780919824	0.4114349042252139	TRUE
0.1	0.27911300204122247	0.2355924058711754	0.32643075288041795	0.2745401121106424	TRUE
0.2	0.13201222244006136	0.10217500936043737	0.16810893264110538	0.14152134992316331	TRUE
0.5	0.021798504147901108	0.012512486183246165	0.03610544138885521	0.014854097599835758	TRUE
0.8	0.0030188398823724183	2.7355821394129434e-4	0.012215620240322286	1.345699971015693e-4	FALSE
0.9	0.0029709122015776934	2.2917211036368757e-4	0.011117038333392847	2.4566433162719453e-6	FALSE
0.95	0.0027278249625998408	2.2978512197371228e-4	0.010163283300259042	0	FALSE
0.99	0.0025542494536744346	2.2540715850595611e-4	0.010157300186646956	0	FALSE
