threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.6132313016965188	0.5560391668866612	0.670947108888693	0.6918779199511936	FALSE
0.05	0.35272294687742456	0.3017036202962548	0.4050865431401944	0.4114349042252139	FALSE
0.1	0.23910654151562127	0.19739825014880966	0.2837752383115714	0.2745401121106424	TRUE
0.2	0.10853744835109692	0.082570220724222	0.14076572442734409	0.14152134992316331	FALSE
0.5	0.01578493379098865	0.008323260767125935	0.028479011256300757	0.014854097599835758	TRUE
0.8	0.0030843415438308406	4.0032341068261125e-4	0.011587576040472178	1.345699971015693e-4	FALSE
0.9	0.0024954116065884924	3.8838200906669493e-4	0.009393025833232945	2.4566433162719453e-6	FALSE
0.95	0.0027720361985085176	2.944937681315596e-4	0.01052391622250844	0	FALSE
0.99	0.0026893028389437237	2.554431250673416e-4	0.010279138349842277	0	FALSE
