threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.5558651696817241	0.49608687441540217	0.6139159430650107	0.6918779199511936	FALSE
0.05	0.33469168526575377	0.2876048547167373	0.3864992270526034	0.4114349042252139	FALSE
0.1	0.20789681160162532	0.17004264723532767	0.2507125260513348	0.2745401121106424	FALSE
0.2	0.09861937171303777	0.07472965123505712	0.12795049205234693	0.14152134992316331	FALSE
0.5	0.010634528792176001	0.005371556018196721	0.020726127460736127	0.014854097599835758	TRUE
0.8	0.0032987850179349455	5.103409732695125e-4	0.012047627520999428	1.345699971015693e-4	FALSE
0.9	0.002910257769548343	2.651472739442919e-4	0.01120377630724732	2.4566433162719453e-6	FALSE
0.95	0.002637961506072814	2.5630213626365116e-4	0.011267188782941247	0	FALSE
0.99	0.0024866359084980845	2.0061334964545103e-4	0.010482295511171228	0	FALSE
