threshold	.epred	.lower	.upper	truth	good_interval
0.01	0.7736508387489232	0.7212608574404814	0.8186679448879199	0.6918779199511936	FALSE
0.05	0.5256249564789965	0.47304722593433024	0.5795216242332785	0.4114349042252139	FALSE
0.1	0.3267140281488441	0.2795400101416931	0.37475800828491834	0.2745401121106424	FALSE
0.2	0.14218235337478208	0.11059059925138164	0.17619552027203483	0.14152134992316331	TRUE
0.5	0.02555456417424703	0.01557925371527549	0.040847565955100994	0.014854097599835758	FALSE
0.8	0.0028864031540880956	3.710795370561146e-4	0.0117137446832762	1.345699971015693e-4	FALSE
0.9	0.0028555446651346394	2.0215800175404805e-4	0.011641910260346871	2.4566433162719453e-6	FALSE
0.95	0.0026189043799952484	2.639745913131546e-4	0.010229415665271902	0	FALSE
0.99	0.002542107697442047	1.835198635937378e-4	0.010395895763329329	0	FALSE
